nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,        pressure,pressure-coefficient,dynamic-pressure,absolute-pressure,  total-pressure,rel-total-pressure,         density,     density-all,velocity-magnitude,      x-velocity,      y-velocity,      z-velocity,  axial-velocity, radial-velocity,tangential-velocity,rel-velocity-magnitude,relative-x-velocity,relative-y-velocity,relative-z-velocity,rel-axial-velocity,rel-radial-velocity,rel-tangential-velocity, mesh-x-velocity, mesh-y-velocity, mesh-z-velocity,  velocity-angle,relative-velocity-angle,   vorticity-mag,        helicity,     x-vorticity,     y-vorticity,     z-vorticity,cell-reynolds-number,cell-convective-courant-number,     q-criterion, raw-q-criterion,lambda2-criterion,turb-kinetic-energy,  turb-intensity,  turb-diss-rate,specific-diss-rate, production-of-k,  viscosity-turb,   viscosity-eff, viscosity-ratio,          y-star,          y-plus,turb-reynolds-number-rey,   viscosity-lam,      wall-shear,    x-wall-shear,    y-wall-shear,    z-wall-shear,skin-friction-coef,cell-partition-active,cell-partition-stored,         cell-id,cell-element-type,       cell-type,       cell-zone,partition-neighbors,     cell-weight,    x-coordinate,    y-coordinate,    z-coordinate,axial-coordinate,angular-coordinate,abs-angular-coordinate,radial-coordinate,face-area-magnitude,     x-face-area,     y-face-area,     z-face-area,     cell-volume,orthogonal-quality,cell-equiangle-skew,cell-equivolume-skew, face-handedness,mark-poor-elements,interface-overlap-fraction,cell-wall-distance,    aspect-ratio,cell-refine-level,smoothed-cell-refine-level,cell-parent-index,anisotropic-adaption-cells,boundary-layer-cells,boundary-cell-dist,boundary-normal-dist,boundary-volume-dist,cell-volume-change,  mass-imbalance, strain-rate-mag,  dx-velocity-dx,  dy-velocity-dx,  dz-velocity-dx,  dx-velocity-dy,  dy-velocity-dy,  dz-velocity-dy,  dx-velocity-dz,  dy-velocity-dz,  dz-velocity-dz,           dp-dx,           dp-dy,           dp-dz,pressure-hessian-indicator
      4179, 1.429789467E-03, 1.551349554E-02, 1.739725098E-02,-2.339225000E+04,-3.819142578E+04, 6.429711328E+04, 7.793275000E+04, 4.090485938E+04, 4.090485938E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.056531906E+00,-2.056531906E+00, 1.529329531E+05,-4.264951250E+05,-1.447957500E+05, 1.154912988E+04, 8.952352295E+02, 2.417808990E+02, 4.962696075E+01, 1.115506048E+09, 1.115506176E+09,-4.150793920E+08, 4.844122620E+02, 1.797483444E+01, 1.428386600E+07, 6.549076875E+05, 3.555013600E+07, 1.282227924E-03, 1.300121890E-03, 7.165686035E+01, 2.690986938E+02, 3.135845337E+02, 4.676106262E+02, 1.789400085E-05, 2.671346130E+02, 3.923950672E+00, 4.498443985E+01,-2.632737427E+02, 4.361381226E+02, 3.000000000E+00, 3.000000000E+00, 7.783230469E+04, 2.000000000E+00, 1.000000000E+00, 3.000000000E+00, 3.000000000E+00, 1.000000000E+00, 1.429789467E-03, 1.551349554E-02, 1.739725098E-02, 1.739725098E-02,-9.190460294E-02, 9.190450609E-02, 1.557924412E-02, 1.151669608E-06,-1.054001686E-07,-1.128844815E-06,-1.950016610E-07, 4.763998640E-10, 8.569617867E-01, 2.276322693E-01, 1.360369027E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.103863855E-04, 3.787435770E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000310302E+00, 1.051688790E+00,-3.890355149E-09, 1.455811094E+05, 4.263848633E+03, 3.209149170E+03,-1.047027441E+04, 2.313913818E+03, 2.078420117E+04,-1.376895469E+05, 1.078856323E+03, 7.106209961E+03,-1.979699219E+04, 4.615389063E+05, 1.440646875E+06,-1.488144844E+05, 6.338880062E+00
      4180, 1.988216303E-02,-2.564326860E-03, 1.744467020E-02,-9.531934570E+03,-1.556234277E+04, 7.476642188E+04, 9.179306250E+04, 6.523448828E+04, 6.523448828E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-3.128576279E+00, 3.128576279E+00, 1.052533359E+05, 1.289735625E+06,-1.004609844E+05, 2.669768555E+04,-1.405533594E+04, 1.712159271E+02, 4.472474670E+01, 5.515914400E+07, 5.515928000E+07,-2.387797800E+07, 5.603740845E+02, 1.931718636E+01, 1.649824900E+07, 6.520345625E+05, 3.979374000E+07, 2.039916115E-03, 2.057809848E-03, 1.139999924E+02, 3.099656982E+02, 3.601327209E+02, 5.417326660E+02, 1.789400085E-05, 3.026596985E+02, 2.876013756E+01,-7.528664589E+00,-3.011829529E+02, 4.941382446E+02, 3.000000000E+00, 3.000000000E+00, 9.909365625E+04, 2.000000000E+00, 1.000000000E+00, 3.000000000E+00, 3.000000000E+00, 1.000000000E+00, 1.988216303E-02,-2.564326860E-03, 1.744467020E-02, 1.744467020E-02,-1.699064493E+00, 1.699064493E+00, 2.004685067E-02, 1.233904300E-06,-3.130049890E-07,-1.193494882E-06, 5.998629544E-12, 5.514629309E-10, 8.675671220E-01, 2.182393223E-01, 1.298150271E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.351570631E-04, 3.707612276E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000335217E+00, 1.030682802E+00,-2.295462043E-09, 1.047961016E+05,-6.186594238E+02,-8.205547485E+02,-2.324653906E+04, 1.323477930E+04,-2.535806641E+03,-1.010306719E+05, 3.451147705E+03,-5.696766357E+02, 1.064772461E+03, 2.283509250E+06,-1.727516563E+05, 5.696835625E+05, 2.433892488E+00
      4181,-1.988199353E-02,-2.564282622E-03, 1.744479686E-02,-1.048599805E+04,-1.711999609E+04, 7.194290625E+04, 9.083900781E+04, 6.145691016E+04, 6.145691016E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.128334761E+00,-3.128334761E+00, 1.114847656E+05,-1.574493625E+06,-1.076521094E+05,-2.079636328E+04, 1.619612793E+04, 1.748077850E+02, 4.439586258E+01,-1.859618240E+08,-1.859617440E+08, 1.241939520E+08, 5.773543701E+02, 1.961956787E+01, 1.723705800E+07, 6.640081250E+05, 3.886005200E+07, 1.948937075E-03, 1.966830809E-03, 1.089156723E+02, 3.108224182E+02, 3.548190002E+02, 5.443037109E+02, 1.789400085E-05, 3.005151062E+02,-3.094466782E+01,-8.088052750E+00,-2.987962952E+02, 4.906368408E+02, 0.000000000E+00, 0.000000000E+00, 1.349494219E+05, 2.000000000E+00, 1.000000000E+00, 3.000000238E+00, 2.000000000E+00, 1.000000000E+00,-1.988199353E-02,-2.564282622E-03, 1.744479686E-02, 1.744479686E-02, 1.699063301E+00, 1.699063420E+00, 2.004667558E-02, 1.233847001E-06, 3.129878223E-07,-1.193440085E-06, 5.915852443E-12, 5.442978845E-10, 7.642888427E-01, 2.647773921E-01, 2.149943262E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.308953310E-04, 3.987905264E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000331044E+00, 1.042622328E+00, 3.629395007E-09, 1.130581641E+05,-1.231281860E+03, 2.005724976E+03, 1.791505859E+04,-1.419040332E+04,-2.484900391E+03,-1.090126250E+05,-2.881304443E+03,-1.360508057E+03, 3.283436035E+03,-1.731709125E+06,-5.227055625E+05, 3.729933125E+05, 4.537527084E+00
      4182, 5.871213041E-03, 1.444028132E-02, 1.744612306E-02,-2.156228125E+04,-3.520372656E+04, 6.169908984E+04, 7.976272656E+04, 4.013681250E+04, 4.013681250E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.109014988E+00,-3.109014988E+00, 1.521903594E+05,-2.979154063E+05,-1.353133125E+05, 6.886828906E+04, 8.231132813E+03, 1.618716583E+02, 6.384370804E+01, 1.174930048E+09, 1.174930304E+09,-3.767928000E+08, 6.128244629E+02, 2.020798492E+01, 2.419114000E+07, 8.779425000E+05, 4.634446400E+07, 1.592158689E-03, 1.610052888E-03, 8.897724152E+01, 2.527907867E+02, 2.765427551E+02, 4.406398315E+02, 1.789400085E-05, 2.953239441E+02, 1.012052631E+01, 4.934713364E+01,-2.909560242E+02, 4.821614380E+02, 3.000000238E+00, 3.000000238E+00, 8.539309375E+04, 2.000000000E+00, 1.000000000E+00, 3.000000238E+00, 3.000000238E+00, 1.000000000E+00, 5.871213041E-03, 1.444028132E-02, 1.744612306E-02, 1.744612306E-02,-3.861708641E-01, 3.861709237E-01, 1.558822859E-02, 8.825589930E-07,-3.184145214E-07,-8.088785535E-07,-1.477262401E-07, 3.058524822E-10, 7.209741473E-01, 3.018710315E-01, 2.778432071E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.602439199E-04, 4.525543213E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000260353E+00, 1.166789889E+00,-2.678510747E-09, 1.442367031E+05, 2.916630371E+03, 1.228937891E+04,-6.652351563E+04, 4.058245605E+03, 1.888680859E+04,-1.279086094E+05, 2.344770264E+03, 7.404717285E+03,-2.143294336E+04, 4.030456250E+05, 1.708926750E+06,-5.667527500E+05, 3.140915155E+00
      4183, 1.573233306E-02, 1.418126980E-03, 1.746279933E-02,-1.772436719E+04,-2.893774414E+04, 8.168613281E+04, 8.360064063E+04, 6.396177344E+04, 6.396177344E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.005544901E+00, 1.005544901E+00, 1.219337266E+05,-7.256135625E+05,-1.916844336E+04, 1.198183125E+05,-1.584355469E+02, 2.750064392E+02, 5.780205536E+01, 1.969995040E+08, 1.969995040E+08, 1.181923100E+07, 4.596918945E+02, 1.743646049E+01, 1.117578800E+07, 5.327696250E+05, 3.529769200E+07, 1.480697189E-03, 1.498591155E-03, 8.274823761E+01, 3.162056580E+02, 3.932990417E+02, 5.492446899E+02, 1.789400267E-05, 2.862862854E+02, 4.785525894E+01, 2.156834841E+00,-2.821907959E+02, 4.674061279E+02, 3.000000238E+00, 3.000000238E+00, 7.995806250E+04, 2.000000000E+00, 1.000000000E+00, 3.000000238E+00, 3.000000238E+00, 1.000000000E+00, 1.573233306E-02, 1.418126980E-03, 1.746279933E-02, 1.746279933E-02,-1.480898380E+00, 1.480898380E+00, 1.579611935E-02, 1.334051035E-06,-1.304311354E-06,-1.530846845E-07,-2.222094651E-07, 6.709762745E-10, 6.874223948E-01, 3.711482286E-01, 3.061617911E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.765835718E-04, 4.834484100E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000376701E+00, 1.311195731E+00,-1.456454179E-09, 1.202673203E+05, 1.707175977E+04, 5.932934570E+02,-1.153335781E+05, 7.517291870E+02, 2.370570068E+03,-2.133294531E+04, 4.484733398E+03,-2.164501221E+03,-1.908792578E+04, 1.074445125E+06,-6.405289375E+05, 8.125397461E+03, 1.090776157E+01
      4184,-8.587744087E-03, 1.303227805E-02, 1.746790670E-02,-2.124698633E+04,-3.468896094E+04, 8.212250000E+04, 8.007801563E+04, 6.087550781E+04, 6.087550781E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-3.111720800E+00, 3.111720800E+00, 2.203554219E+05,-1.465578500E+06,-1.846056094E+05,-1.177796484E+05,-2.399019287E+03, 3.191274414E+02, 5.685597610E+01, 1.785380608E+09, 1.785379968E+09,-8.955431040E+08, 5.217573242E+02, 1.857620239E+01, 2.478047200E+07, 1.024293313E+06, 7.713143200E+07, 1.062765368E-03, 1.080659451E-03, 5.939227676E+01, 2.155632172E+02, 2.652618103E+02, 3.675878906E+02, 1.789400267E-05, 3.310885620E+02,-2.206786919E+01, 5.221755600E+01,-3.261719971E+02, 5.405527344E+02, 0.000000000E+00, 0.000000000E+00, 4.399910156E+04, 2.000000000E+00, 1.000000000E+00, 2.999999762E+00, 2.000000000E+00, 1.000000000E+00,-8.587744087E-03, 1.303227805E-02, 1.746790670E-02, 1.746790670E-02, 5.826479197E-01, 5.826478601E-01, 1.560735796E-02, 1.110004746E-06, 5.920567787E-07,-9.190003425E-07,-1.862278083E-07, 3.614904764E-10, 7.039169073E-01, 3.292335868E-01, 2.880223989E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.388453431E-04, 5.057965279E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000239015E+00, 1.507484078E+00,-3.942571269E-10, 2.134053281E+05, 1.339040332E+04,-1.435009180E+04, 1.125812813E+05,-1.195107324E+04, 2.969395898E+04,-1.758105781E+05,-5.198363770E+03, 8.795041016E+03,-2.874196875E+04,-1.397343375E+06, 1.474040875E+06, 4.936393125E+05, 1.064507866E+01
      4185, 3.123093583E-02,-6.492724642E-03, 1.750393212E-02,-6.995313110E+02,-1.142092041E+03, 5.521440234E+04, 1.006254688E+05, 5.451487109E+04, 5.451487109E+04, 1.224999905E+00, 1.224999905E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-3.124951363E+00, 3.124951363E+00, 1.201409063E+05, 4.428832500E+05,-1.094681563E+05, 4.770491406E+04,-6.560177734E+03, 1.731059418E+02, 4.757843781E+01, 1.529108600E+07, 1.529108600E+07,-2.554041600E+07, 4.960901794E+02, 1.817518806E+01, 1.478750600E+07, 6.628681250E+05, 3.090820000E+07, 1.593149733E-03, 1.611043699E-03, 8.903262329E+01, 2.710959167E+02, 3.029112854E+02, 4.729620361E+02, 1.789400085E-05, 2.493535614E+02, 9.465219498E+00,-4.153482437E+00,-2.491372528E+02, 4.071078491E+02, 2.999999762E+00, 2.999999762E+00, 8.241529688E+04, 2.000000000E+00, 1.000000000E+00, 2.999999762E+00, 2.999999762E+00, 1.000000000E+00, 3.123093583E-02,-6.492724642E-03, 1.750393212E-02, 1.750393212E-02,-1.775770664E+00, 1.775770664E+00, 3.189869598E-02, 1.005279387E-06,-4.010292400E-07,-9.217934007E-07, 2.155679940E-10, 4.176173574E-10, 8.203023076E-01, 2.757959962E-01, 1.779597551E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.103392082E-04, 4.141504288E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000310421E+00, 1.002050281E+00,-3.746329469E-09, 1.199981016E+05, 2.342954590E+03,-1.804677887E+02,-4.682617188E+04, 6.379710449E+03,-1.288502075E+03,-1.093213359E+05, 8.787410278E+02, 1.468249664E+02, 4.929348633E+03, 8.387060000E+05, 1.784887500E+05,-3.513393125E+05, 2.262250185E+00
      4186,-6.664478686E-03, 1.408304553E-02, 1.752441749E-02,-2.338426172E+04,-3.817838672E+04, 6.290467188E+04, 7.794073438E+04, 3.952041406E+04, 3.952041406E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-3.108384848E+00, 3.108384848E+00, 2.431109219E+05,-2.554480000E+05,-1.840769063E+05,-1.541846563E+05,-1.710653125E+04, 1.893824463E+02, 8.466375732E+01, 4.679391232E+09, 4.679392768E+09,-1.264359936E+09, 5.988588257E+02, 1.996172905E+01, 3.291152000E+07, 1.234769625E+06, 7.357648800E+07, 1.097671804E-03, 1.115565654E-03, 6.134300613E+01, 1.889411011E+02, 2.099636078E+02, 3.238423462E+02, 1.789400085E-05, 3.135383606E+02,-1.296553802E+01, 5.154336548E+01,-3.089467468E+02, 5.118993530E+02, 0.000000000E+00, 0.000000000E+00, 1.211443984E+05, 2.000000000E+00, 1.000000000E+00, 3.000000000E+00, 2.000000000E+00, 1.000000000E+00,-6.664478686E-03, 1.408304553E-02, 1.752441749E-02, 1.752441749E-02, 4.420008063E-01, 4.420009255E-01, 1.558035519E-02, 4.455030194E-07, 1.851832678E-07,-3.981878649E-07,-7.414737269E-08, 1.136640018E-10, 5.274769068E-01, 3.602421880E-01, 4.725230634E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.924292010E-04, 5.763960361E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000192523E+00, 1.441233516E+00,-2.479261796E-10, 2.237459531E+05, 3.507772949E+03,-2.792726367E+04, 1.488485469E+05,-1.082073145E+04, 2.552971484E+04,-1.707596719E+05,-5.336115234E+03, 1.331724512E+04,-1.364605762E+04,-2.048737375E+06, 3.970135750E+06, 1.455061500E+06, 1.022438812E+01
      4187, 3.000591137E-02,-5.972688552E-03, 1.753806695E-02,-9.743735962E+02,-1.590814209E+03, 5.904963281E+04, 1.003506250E+05, 5.807525391E+04, 5.807525391E+04, 1.224999905E+00, 1.224999905E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-3.128519773E+00, 3.128519773E+00, 1.045640703E+05, 5.269909375E+05,-9.812243750E+04, 3.437499609E+04,-6.930234863E+03, 1.636913452E+02, 4.534730530E+01,-4.307164000E+07,-4.307154800E+07, 1.308969500E+06, 5.030210266E+02, 1.830261230E+01, 1.394184300E+07, 6.134336875E+05, 2.978017800E+07, 1.842433820E-03, 1.860327786E-03, 1.029637680E+02, 2.955931091E+02, 3.339343872E+02, 5.170101929E+02, 1.789400085E-05, 2.558332367E+02, 1.173110199E+01,-4.906433582E+00,-2.555145874E+02, 4.176868896E+02, 2.999999523E+00, 2.999999523E+00, 1.229250938E+05, 2.000000000E+00, 1.000000000E+00, 2.999999523E+00, 2.999999523E+00, 1.000000000E+00, 3.000591137E-02,-5.972688552E-03, 1.753806695E-02, 1.753806695E-02,-1.767278671E+00, 1.767278671E+00, 3.059457056E-02, 1.125801305E-06,-4.308901964E-07,-1.040041184E-06, 2.601804605E-10, 5.082935739E-10, 8.136983514E-01, 2.615492344E-01, 1.789243817E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.378410183E-04, 4.144225597E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000337839E+00, 1.186685920E+00,-1.495241375E-09, 1.050809766E+05, 3.548402710E+02,-8.556239014E+02,-3.401216797E+04, 6.074611328E+03,-1.135414917E+03,-9.836077344E+04, 3.628244019E+02,-2.383359833E+02, 2.620573486E+03, 3.822755000E+05, 5.994860547E+04,-3.219229688E+05, 2.767602444E+00
      4188,-1.573822461E-02,-1.596761402E-03, 1.761035621E-02,-1.795309766E+04,-2.931118359E+04, 6.936914063E+04, 8.337189844E+04, 5.141604688E+04, 5.141604688E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.124401808E+00,-3.124401808E+00, 1.580948125E+05, 1.397178000E+06,-8.690807813E+04,-1.267446484E+05, 1.448811328E+04, 2.179298248E+02, 4.612868881E+01, 9.964326400E+08, 9.964330880E+08,-4.749648960E+08, 6.339074707E+02, 2.054698181E+01, 1.871088400E+07, 6.392801875E+05, 3.613358400E+07, 1.642230898E-03, 1.660124981E-03, 9.177550507E+01, 3.590041809E+02, 3.942241516E+02, 6.007355957E+02, 1.789400085E-05, 3.012389526E+02,-4.993466568E+01,-9.550114632E+00,-2.968741150E+02, 4.918186340E+02, 0.000000000E+00, 0.000000000E+00, 6.074783594E+04, 2.000000000E+00, 1.000000000E+00, 3.000000238E+00, 2.000000000E+00, 1.000000000E+00,-1.573822461E-02,-1.596761402E-03, 1.761035621E-02, 1.761035621E-02, 1.671907902E+00, 1.671907902E+00, 1.581901871E-02, 1.274447754E-06, 7.754242120E-07,-5.830096370E-07,-1.111845762E-07, 6.228875749E-10, 7.935970426E-01, 2.406542450E-01, 1.914437562E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.489781811E-04, 4.158890724E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000349045E+00, 1.117324710E+00,-1.124868976E-09, 1.522418438E+05, 1.495099609E+04, 1.982047119E+03, 1.198162344E+05,-1.250606445E+04,-9.452613525E+02,-8.802706250E+04,-6.928419922E+03,-1.118989014E+03,-1.704984570E+04,-1.268712375E+06, 6.901464844E+04, 8.026275000E+05, 1.594818497E+01
      4189, 1.573853940E-02,-1.596599701E-03, 1.761039533E-02,-1.700970508E+04,-2.777094922E+04, 6.696844531E+04, 8.431529688E+04, 4.995873828E+04, 4.995873828E+04, 1.225000143E+00, 1.225000143E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-3.115666389E+00, 3.115666389E+00, 1.775850156E+05,-1.742106875E+06,-1.020827734E+05, 1.360357344E+05,-1.784363086E+04, 2.360240479E+02, 4.538806534E+01, 1.618163200E+09, 1.618163200E+09,-6.449879680E+08, 6.156948853E+02, 2.024630737E+01, 1.846866000E+07, 6.596852500E+05, 3.609466000E+07, 1.441516681E-03, 1.459410531E-03, 8.055864716E+01, 3.344784851E+02, 3.676838684E+02, 5.774357910E+02, 1.789400267E-05, 2.950311279E+02, 4.960360336E+01,-1.089808655E+01,-2.905954590E+02, 4.816834412E+02, 3.000000000E+00, 3.000000000E+00, 6.039188281E+04, 2.000000000E+00, 1.000000000E+00, 3.000000000E+00, 3.000000000E+00, 1.000000000E+00, 1.573853940E-02,-1.596599701E-03, 1.761039533E-02, 1.761039533E-02,-1.671895742E+00, 1.671895742E+00, 1.581931487E-02, 1.221707521E-06,-7.331409506E-07,-5.688623901E-07,-1.047044620E-07, 5.653007507E-10, 8.475828767E-01, 2.202190310E-01, 1.453242302E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.405167081E-04, 3.764570951E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000340700E+00, 1.083109379E+00,-5.446605389E-09, 1.692317500E+05, 1.632762500E+04,-1.908400391E+03,-1.285255703E+05, 1.593523047E+04,-1.122765991E+03,-1.022138828E+05, 7.510159668E+03,-1.310990295E+02,-1.159093945E+04, 1.890796125E+06, 7.841387500E+05, 8.411073125E+05, 1.384025192E+01
